,congress,chamber,committee,committee_short,year,date,title,hearing_id,type,last_name,matched_speaker,utterance,text,witness,witness_affiliation,witness_opensectrets_industry,witness_opensectrets_sector,witness_category,witness_subcategory,witness_state_research,witness_contrarian_organisation,witness_contrarian,witness_denialist,MoC_bioguide_id,MoC_govtrack_id,MoC_id,MoC_name,MoC_maj_min,MoC_rank_within_party,MoC_party_code,MoC_date_of_assignment,MoC_date_of_termination,MoC_senior_party_member,MoC_committee_seniority,MoC_committee_period_of_service,MoC_committee_status_at_end_of_this_congress,MoC_committee_continuity_of_assignment_in_next_congress,MoC_appointment_citation,MoC_state_icpsr,MoC_cd_code,MoC_stab,MoC_notes,MoC_Party,MoC_CID,MoC_last_name,MoC_first_name,MoC_birthday,MoC_gender,word_count,id,DataRow Workflow Info_taskId,batch,C0,L1dummy_1,L1dummy_2,L1dummy_3,L1dummy_4,L1dummy_5,L2dummy_1_1,L2dummy_1_2,L2dummy_1_3,L2dummy_1_4,L2dummy_1_5,L2dummy_1_6,L2dummy_1_7,L2dummy_1_8,L2dummy_2_1,L2dummy_2_2,L2dummy_2_3,L2dummy_2_4,L2dummy_2_5,L2dummy_3_1,L2dummy_3_2,L2dummy_3_3,L2dummy_3_4,L2dummy_3_5,L2dummy_3_6,L2dummy_3_7,L2dummy_3_8,L2dummy_4_1,L2dummy_4_2,L2dummy_4_3,L2dummy_4_4,L2dummy_4_5,L2dummy_4_6,L2dummy_4_7,L2dummy_5_1,L2dummy_5_2,L2dummy_5_3,L3dummy_1_1_1,L3dummy_1_1_2,L3dummy_1_1_3,L3dummy_1_1_4,L3dummy_2_1_1,L3dummy_2_1_2,L3dummy_2_1_3,L3dummy_2_1_4,L3dummy_2_1_5,L3dummy_2_1_6,L3dummy_2_3_1,L3dummy_2_3_2,L3dummy_2_3_3,L3dummy_2_3_4,L3dummy_2_3_5,L3dummy_2_3_6,L3dummy_3_2_1,L3dummy_3_2_2,L3dummy_3_2_3,L3dummy_3_3_1,L3dummy_4_1_1,L3dummy_4_1_2,L3dummy_4_1_3,L3dummy_4_1_4,L3dummy_4_1_5,L3dummy_4_2_1,L3dummy_4_2_2,L3dummy_4_2_3,L3dummy_4_2_4,L3dummy_4_2_5,L3dummy_4_2_6,L3dummy_4_3_1,L3dummy_4_3_2,L3dummy_4_3_3,L3dummy_4_3_4,L3dummy_4_3_5,L3dummy_4_4_1,L3dummy_4_4_2,L3dummy_4_4_3,L3dummy_4_4_4,L3dummy_4_5_1,L3dummy_4_5_2,L3dummy_4_6_1,L3dummy_4_6_2,L3dummy_4_6_3,L3dummy_4_7_1,L3dummy_4_7_2,L3dummy_5_1_1,L3dummy_5_1_2,L3dummy_5_1_3,L3dummy_5_1_4,L3dummy_5_2_1,L3dummy_5_2_2,L3dummy_5_2_3,L3dummy_5_2_4,L3dummy_5_2_5,L3dummy_5_3_1,L3dummy_5_3_2,L4dummy_4_1_1_1,L4dummy_4_1_1_2,L4dummy_4_1_1_3,L4dummy_4_3_4_1,L4dummy_4_3_4_2,L4dummy_4_3_4_3,L4dummy_4_5_1_1,L4dummy_4_5_1_2,L4dummy_4_5_2_1,L4dummy_4_5_2_2
1600,111,HOUSE,Select Committee on Energy Independence and Global Warming,Energy Independence and Global Warming,2010,2010-05-20,Climate Science in the Political Arena,111hhrg58145,witness,Happer,mr. happer.,475,Animals are animals because they can move around in response to the environment. We do that ourselves. So do fish and shrimp.,"Dr. William Happer, Cyrus Fogg Brackett Professor, Department of Physics, Princeton University",Princeton University,Education,Other,Scientists,Scientists,0.0,,Contrarian,Denialist,,,,,,,,,,,,,,,,,,,,,,,,,,22,67443,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 1: Random sample,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601,111,HOUSE,Select Committee on Energy Independence and Global Warming,Energy Independence and Global Warming,2010,2010-05-20,Climate Science in the Political Arena,111hhrg58145,witness,Happer,mr. happer.,479,"Well, songbirds migrate from the cold to the warm, south when it is winter, you know. So migration has always----","Dr. William Happer, Cyrus Fogg Brackett Professor, Department of Physics, Princeton University",Princeton University,Education,Other,Scientists,Scientists,0.0,,Contrarian,Denialist,,,,,,,,,,,,,,,,,,,,,,,,,,20,67447,,Batch 2: Active learning sample (oversampling rare claims),0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1602,111,HOUSE,Select Committee on Energy Independence and Global Warming,Energy Independence and Global Warming,2010,2010-05-20,Climate Science in the Political Arena,111hhrg58145,witness,Happer,mr. happer.,483,"They will find whatever part of the ocean is to their liking and that is where they will stay. And if it changes, they will move again.","Dr. William Happer, Cyrus Fogg Brackett Professor, Department of Physics, Princeton University",Princeton University,Education,Other,Scientists,Scientists,0.0,,Contrarian,Denialist,,,,,,,,,,,,,,,,,,,,,,,,,,27,67451,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 1: Random sample,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1603,111,HOUSE,Select Committee on Energy Independence and Global Warming,Energy Independence and Global Warming,2010,2010-05-20,Climate Science in the Political Arena,111hhrg58145,witness,Happer,mr. happer.,520,"No, it is nonsense. Especially for the plankton, because they have a very high turnover rate. So they evolve extremely quickly because of the very short generation time. So they can easily adapt to anything we can do.","Dr. William Happer, Cyrus Fogg Brackett Professor, Department of Physics, Princeton University",Princeton University,Education,Other,Scientists,Scientists,0.0,,Contrarian,Denialist,,,,,,,,,,,,,,,,,,,,,,,,,,38,67488,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 2: Active learning sample (oversampling rare claims),0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1604,111,HOUSE,Select Committee on Energy Independence and Global Warming,Energy Independence and Global Warming,2010,2010-05-20,Climate Science in the Political Arena,111hhrg58145,witness,Happer,mr. happer.,531,"Well, let me qualify that. Changes in the water vapor means that the sea surface temperature has changed and that changes the solubility of CO2. So there are slight correlations there, but the first approximation, that is correct.","Dr. William Happer, Cyrus Fogg Brackett Professor, Department of Physics, Princeton University",Princeton University,Education,Other,Scientists,Scientists,0.0,,Contrarian,Denialist,,,,,,,,,,,,,,,,,,,,,,,,,,38,67499,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 1: Random sample,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1605,111,HOUSE,Select Committee on Energy Independence and Global Warming,Energy Independence and Global Warming,2010,2010-05-20,Climate Science in the Political Arena,111hhrg58145,witness,Happer,mr. happer.,532,And let me correct one thing. I didn't say that the key is water vapor. I said water vapor and clouds. I was careful to add clouds.,"Dr. William Happer, Cyrus Fogg Brackett Professor, Department of Physics, Princeton University",Princeton University,Education,Other,Scientists,Scientists,0.0,,Contrarian,Denialist,,,,,,,,,,,,,,,,,,,,,,,,,,27,67500,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 1: Random sample,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606,111,HOUSE,Select Committee on Energy Independence and Global Warming,Energy Independence and Global Warming,2010,2010-05-20,Climate Science in the Political Arena,111hhrg58145,witness,Happer,mr. happer.,541,"Oh, yes, I certainly agree. And in many cases in the history of science the minority has been right.","Dr. William Happer, Cyrus Fogg Brackett Professor, Department of Physics, Princeton University",Princeton University,Education,Other,Scientists,Scientists,0.0,,Contrarian,Denialist,,,,,,,,,,,,,,,,,,,,,,,,,,19,67509,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 2: Active learning sample (oversampling rare claims),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1607,111,HOUSE,Select Committee on Energy Independence and Global Warming,Energy Independence and Global Warming,2010,2010-05-20,Climate Science in the Political Arena,111hhrg58145,witness,Happer,mr. happer.,596,"Well, the point is that the sun is not shining from overhead in the south polar spring. It is just barely beginning to come above the horizon. You know, it has been below the horizon. So it is during that period that the ozone hole develops.","Dr. William Happer, Cyrus Fogg Brackett Professor, Department of Physics, Princeton University",Princeton University,Education,Other,Scientists,Scientists,0.0,,Contrarian,Denialist,,,,,,,,,,,,,,,,,,,,,,,,,,46,67564,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 1: Random sample,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1608,111,HOUSE,Select Committee on Energy Independence and Global Warming,Energy Independence and Global Warming,2010,2010-05-20,Climate Science in the Political Arena,111hhrg58145,witness,Happer,mr. happer.,598,"Yes, absolutely. Good ventilation, like this room has good ventilation. Without it, the CO2 levels would be several thousand. You are right.","Dr. William Happer, Cyrus Fogg Brackett Professor, Department of Physics, Princeton University",Princeton University,Education,Other,Scientists,Scientists,0.0,,Contrarian,Denialist,,,,,,,,,,,,,,,,,,,,,,,,,,22,67566,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 2: Active learning sample (oversampling rare claims),0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1609,111,HOUSE,Select Committee on Energy Independence and Global Warming,Energy Independence and Global Warming,2010,2010-05-20,Climate Science in the Political Arena,111hhrg58145,witness,Happer,mr. happer.,603,"Yes, they create a negative problem because of the carbon monoxide, the CO, not the CO2. They have CO2 also in water and all sorts of other junk, but the CO is the bad stuff.","Dr. William Happer, Cyrus Fogg Brackett Professor, Department of Physics, Princeton University",Princeton University,Education,Other,Scientists,Scientists,0.0,,Contrarian,Denialist,,,,,,,,,,,,,,,,,,,,,,,,,,35,67571,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 1: Random sample,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610,111,HOUSE,Select Committee on Energy Independence and Global Warming,Energy Independence and Global Warming,2010,2010-05-20,Climate Science in the Political Arena,111hhrg58145,witness,Happer,mr. happer.,605,"Well, it gets into--lots of things put CO into the atmosphere, cars, as you mentioned, and it slowly gets oxidized because of the OH radicals and ozone, too, for that matter. But it doesn't last long.","Dr. William Happer, Cyrus Fogg Brackett Professor, Department of Physics, Princeton University",Princeton University,Education,Other,Scientists,Scientists,0.0,,Contrarian,Denialist,,,,,,,,,,,,,,,,,,,,,,,,,,36,67573,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 2: Active learning sample (oversampling rare claims),0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1611,111,HOUSE,Select Committee on Energy Independence and Global Warming,Energy Independence and Global Warming,2010,2010-05-20,Climate Science in the Political Arena,111hhrg58145,witness,Happer,mr. happer.,609,"Well, what gets eaten up is the carbon monoxide, which is very dangerous, very poisonous. And the CO2 doesn't do anything because, as you and I breathe, we are exhaling CO2, which is much more concentrated than you get in the exhaust of a car, at least comparable to that. It is 40,000 parts per million. It is a lot of CO2. That is why the CO2 in this meter is so high.","Dr. William Happer, Cyrus Fogg Brackett Professor, Department of Physics, Princeton University",Princeton University,Education,Other,Scientists,Scientists,0.0,,Contrarian,Denialist,,,,,,,,,,,,,,,,,,,,,,,,,,73,67577,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 1: Random sample,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1612,111,HOUSE,Select Committee on Energy Independence and Global Warming,Energy Independence and Global Warming,2010,2010-05-20,Climate Science in the Political Arena,111hhrg58145,witness,Happer,mr. happer.,611,"Well, if you are in the Los Angeles basin, for example, they create smog, usually not because of the CO but because you don't burn all the hydrocarbons, and then with complicated--you know, change in reaction, it makes this horrible haze that covers Los Angeles.","Dr. William Happer, Cyrus Fogg Brackett Professor, Department of Physics, Princeton University",Princeton University,Education,Other,Scientists,Scientists,0.0,,Contrarian,Denialist,,,,,,,,,,,,,,,,,,,,,,,,,,45,67579,,Batch 2: Active learning sample (oversampling rare claims),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613,111,HOUSE,Select Committee on Energy Independence and Global Warming,Energy Independence and Global Warming,2010,2010-05-20,Climate Science in the Political Arena,111hhrg58145,witness,Happer,mr. happer.,613,"Well, I think they should be concerned. I have a daughter in Los Angeles, you know, and many people have relatives. You want them to have a healthy environment. So I am all for getting rid of smog, and you can do that by, you know, technical means.","Dr. William Happer, Cyrus Fogg Brackett Professor, Department of Physics, Princeton University",Princeton University,Education,Other,Scientists,Scientists,0.0,,Contrarian,Denialist,,,,,,,,,,,,,,,,,,,,,,,,,,48,67581,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 2: Active learning sample (oversampling rare claims),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1614,111,HOUSE,Select Committee on Energy Independence and Global Warming,Energy Independence and Global Warming,2010,2010-05-20,Climate Science in the Political Arena,111hhrg58145,witness,Happer,mr. happer.,631,"Well, I agree with the first part. I am against harassment, and there has been too much of it for too long of science. But it didn't start with Virginia, you know. A lot of it started here on Capitol Hill. Many of us remember John Dingell's prosecution of David Baltimore, for example, which was every bit as bad as this. So I am certainly very much opposed to that, and I hope it can be stopped.","Dr. William Happer, Cyrus Fogg Brackett Professor, Department of Physics, Princeton University",Princeton University,Education,Other,Scientists,Scientists,0.0,,Contrarian,Denialist,,,,,,,,,,,,,,,,,,,,,,,,,,77,67599,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 2: Active learning sample (oversampling rare claims),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615,111,HOUSE,Select Committee on Energy Independence and Global Warming,Energy Independence and Global Warming,2010,2010-05-20,Climate Science in the Political Arena,111hhrg58145,witness,Happer,mr. happer.,646,"Well, it is pretty clear during the neolithic 4 or 5,000 years ago, the northern hemisphere was probably 3 degrees warmer--2 or 3 degrees warmer than now. The polar bears did just fine.","Dr. William Happer, Cyrus Fogg Brackett Professor, Department of Physics, Princeton University",Princeton University,Education,Other,Scientists,Scientists,0.0,,Contrarian,Denialist,,,,,,,,,,,,,,,,,,,,,,,,,,33,67614,,Batch 2: Active learning sample (oversampling rare claims),0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616,111,HOUSE,Select Committee on Energy Independence and Global Warming,Energy Independence and Global Warming,2010,2010-05-20,Climate Science in the Political Arena,111hhrg58145,witness,Happer,mr. happer.,649,"Well, again, most of the coral reefs that we see, the fossil coral reefs, were at much more acidic conditions by the standards we are talking about now because they evolved with CO2 levels that were thousands of parts per million.","Dr. William Happer, Cyrus Fogg Brackett Professor, Department of Physics, Princeton University",Princeton University,Education,Other,Scientists,Scientists,0.0,,Contrarian,Denialist,,,,,,,,,,,,,,,,,,,,,,,,,,41,67617,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 2: Active learning sample (oversampling rare claims),0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
